book_id,title,author,price,description,publisher,max_rank,avg_rank,min_rank,weeks_on_list,start_year,start_month,start_day,keyword_crime,keyword_murder,keyword_mystery,keyword_relationship,keyword_newyork,keyword_starwars
curtissittenfeld_eligible,ELIGIBLE,Curtis Sittenfeld,,"The author of “Prep” and “American Wife” retells “Pride and Prejudice,” set in the Cincinnati suburbs in the present.",Random House,19.0,11.5,5.0,6,2016,4,23,False,False,False,False,False,False
curtissittenfeld_sisterland,SISTERLAND,Curtis Sittenfeld,,Twins with psychic abilities share a devastating secret.,Random House,18.0,15.666666666666666,12.0,3,2013,6,29,False,False,True,False,False,False
cynthiadaprixsweeney_thenest,THE NEST,Cynthia D'Aprix Sweeney,,Siblings in a dysfunctional New York family must grapple with a reduced inheritance.,Ecco/HarperCollins,19.0,10.142857142857142,2.0,21,2016,3,26,False,False,False,False,True,False
dalebrown_atimeforpatriots,A TIME FOR PATRIOTS,Dale Brown,,,William Morrow,18.0,18.0,18.0,1,2011,5,14,False,False,False,False,False,False
dalebrown_executiveintent,EXECUTIVE INTENT,Dale Brown,,"With the United States unleashing a missile-launching satellite that can strike anywhere in seconds, China and Russia respond swiftly and brutally.",William Morrow,19.0,19.0,19.0,1,2010,5,16,False,False,False,False,False,False
dalebrown_tigersclaw,TIGER'S CLAW,Dale Brown,26.99,A retired Air Force general pushes back against a Chinese threat.,Morrow/HarperCollins,16.0,16.0,16.0,1,2012,9,8,False,False,False,False,False,False
danastabenow_badblood,BAD BLOOD,Dana Stabenow,25.99,"Kate Shugak, an Aleut private investigator, must sort out murders motivated by revenge between two Alaska towns. ",Minotaur,14.0,14.0,14.0,1,2013,3,2,True,True,True,False,False,False
danastabenow_restlessinthegrave,RESTLESS IN THE GRAVE,Dana Stabenow,,,Minotaur,19.0,19.0,19.0,1,2012,2,18,False,False,False,False,False,False
danastabenow_thoughnotdead,THOUGH NOT DEAD,Dana Stabenow,25.99,The Alaskan investigator Kate Shugak becomes embroiled in a deadly treasure hunt involving her own family’s secrets.,Minotaur,16.0,16.0,16.0,1,2011,2,5,True,False,True,False,False,False
danbrown_inferno,INFERNO,Dan Brown,,"The symbologist Robert Langdon, on the run in Florence, must decipher a series of codes created by a Dante-loving scientist. ",Doubleday,19.0,7.181818181818182,1.0,33,2013,5,18,False,False,False,False,False,False
danbrown_origin,ORIGIN,Dan Brown,,"After reconnecting with one of his first students, who is now a billionaire futurist, symbology professor Robert Langdon must go on a perilous quest with a beautiful museum director.",Doubleday,13.0,4.458333333333333,1.0,24,2017,10,7,False,False,False,False,False,False
danbrown_thelostsymbol,THE LOST SYMBOL,Dan Brown,29.950000000000006,Robert Langdon among the Masons.,Doubleday,14.0,3.896551724137931,1.0,29,2009,9,19,False,False,False,False,False,False
danielhwilson_robopocalypse,ROBOPOCALYPSE,Daniel H Wilson,25.0,An artificial intelligence program takes on the persona of a human boy and sets off an apocalyptic robot uprising that could decimate the human race.,Doubleday,20.0,16.5,13.0,2,2011,6,11,False,False,False,False,False,False
danieljosolder_starwarslastshot,STAR WARS: LAST SHOT,Daniel José Older,,Lando Calrissian seeks help from Han Solo to elude Fyzen Gor’s assassins.,Del Rey,15.0,15.0,15.0,1,2018,4,21,False,False,False,False,False,False
daniellesteel_44charlesstreet,44 CHARLES STREET,Danielle Steel,28.0,The owner of a Greenwich Village town house takes in boarders and bonds with her tenants.,Delacorte,13.0,8.8,4.0,5,2011,4,9,False,False,False,False,False,False
daniellesteel_accidentalheroes,ACCIDENTAL HEROES,Danielle Steel,,Strangers pull together to avert a disaster involving two flights from New York to San Francisco.,Delacorte,8.0,4.0,1.0,3,2018,3,24,False,False,False,False,True,False
daniellesteel_againstallodds,AGAINST ALL ODDS,Danielle Steel,,A mother must learn to let her adult children make their own decisions.,Delacorte,10.0,6.25,3.0,4,2017,5,6,False,False,False,False,False,False
daniellesteel_agoodwoman,A GOOD WOMAN,Danielle Steel,27.0,An American society girl who made a new life as a doctor in World War I France returns to New York.,Delacorte,20.0,13.8,5.0,5,2008,11,1,False,False,False,False,True,False
daniellesteel_aperfectlife,A PERFECT LIFE,Danielle Steel,,A successful TV anchor faces a young rival at work just as the long-kept secrets of her private life are exposed.,Delacorte,18.0,11.2,4.0,5,2014,7,26,False,False,True,False,False,False
daniellesteel_betrayal,BETRAYAL,Danielle Steel,28.0,A happy and successful Hollywood director discovers that someone is embezzling large sums of her money.,Delacorte,19.0,10.333333333333334,3.0,6,2012,3,31,False,False,True,False,False,False
daniellesteel_biggirl,BIG GIRL,Danielle Steel,28.0,A woman with weight issues learns to accept herself.,Delacorte,17.0,9.4,5.0,5,2010,2,28,False,False,False,False,False,False
daniellesteel_blue,BLUE,Danielle Steel,,A woman whose life has been shattered befriends a homeless boy.,Delacorte,18.0,9.0,1.0,6,2016,1,23,False,False,False,False,False,False
daniellesteel_country,COUNTRY,Danielle Steel,,"After her husband’s sudden death, a woman falls in love with a country music superstar.",Delacorte,16.0,12.25,8.0,4,2015,6,20,True,False,False,True,False,False
daniellesteel_dangerousgames,DANGEROUS GAMES,Danielle Steel,,A television correspondent investigates damning allegations against the vice president of the United States.,Delacorte,7.0,4.25,1.0,4,2017,3,11,False,False,True,False,False,False
daniellesteel_fairytale,FAIRYTALE,Danielle Steel,,Camille Lammenais returns from college to manage her family's winery in Napa Valley and is forced to deal with tragedy and unexpected dangers.,Delacorte,12.0,7.0,3.0,4,2017,10,14,True,False,False,False,False,False
daniellesteel_fallfromgrace,FALL FROM GRACE,Danielle Steel,,A widow left out of her huband's will tries to make a new life as a fashion designer.,Delacorte,13.0,7.5,2.0,4,2018,1,27,False,False,False,False,False,False
daniellesteel_familyties,FAMILY TIES,Danielle Steel,28.0,"A woman who raised her deceased sister’s three children must juggle their needs, her business and the new man in her life.",Delacorte,20.0,11.5,4.0,4,2010,6,27,False,False,False,False,False,False
daniellesteel_firstsight,FIRST SIGHT,Danielle Steel,,A talented American designer whose troubled past has soured her on relationships falls in love with a French doctor.,Delacorte,14.0,9.8,4.0,5,2013,7,20,False,False,False,True,False,False
daniellesteel_friendsforever,FRIENDS FOREVER,Danielle Steel,28.0,Three boys and two girls who meet in kindergarten maintain their bonds as they grow to adulthood.,Delacorte,20.0,10.285714285714286,3.0,7,2012,7,28,False,False,False,False,False,False
daniellesteel_happybirthday,HAPPY BIRTHDAY,Danielle Steel,28.0,"A woman, her daughter and a former football player arrive at their own crucial turning points on the same day.",Delacorte,20.0,11.666666666666666,3.0,6,2011,7,23,False,False,False,False,False,False
daniellesteel_hotelvendome,HOTEL VENDOME,Danielle Steel,28.0,"Surrounded by fascinating guests, a woman grows up in the luxury hotel her father founded .",Delacorte,18.0,11.25,4.0,4,2011,11,5,False,False,False,False,False,False
daniellesteel_legacy,LEGACY,Danielle Steel,28.0,"A writer’s stunning family discovery leads to Paris, the French aristocracy and a mysterious Sioux ancestor.",Delacorte,17.0,12.333333333333334,8.0,3,2010,10,3,False,False,True,False,False,False
daniellesteel_magic,MAGIC,Danielle Steel,,A year in the intertwined lives of three international couples who participate in a special dinner in Paris.,Delacorte,17.0,7.2,1.0,5,2016,7,9,False,False,False,False,False,False
daniellesteel_mattersoftheheart,MATTERS OF THE HEART,Danielle Steel,27.0,A New York photographer falls in love with a sociopathic novelist who lures her to his isolated Irish estate.,Delacorte,20.0,13.5,5.0,4,2009,6,6,False,False,False,True,True,False
daniellesteel_onedayatatime,ONE DAY AT A TIME,Danielle Steel,27.0,A mother and her two daughters in a Hollywood family find very different kinds of love.,Delacorte,18.0,9.0,4.0,5,2009,2,28,False,False,False,True,False,False
daniellesteel_pastperfect,PAST PERFECT,Danielle Steel,,A Manhattan family moves into a mansion in San Francisco and encounters the ghosts of its original inhabitants.,Delacorte,11.0,8.5,6.0,2,2017,12,2,False,False,False,False,False,False
daniellesteel_pegasus,PEGASUS,Danielle Steel,,"A German aristocrat, fleeing the Nazis, settles in America with a gift of eight purebred horses from his closest friend.",Delacorte,18.0,12.0,7.0,3,2014,11,1,False,False,False,False,False,False
daniellesteel_powerplay,POWER PLAY,Danielle Steel,,Two C.E.O.s — a man and a woman — face very different challenges.,Delacorte,9.0,5.0,1.0,4,2014,3,15,False,False,False,False,False,False
daniellesteel_preciousgifts,PRECIOUS GIFTS,Danielle Steel,,"When a wealthy, charming man who has been an absent father dies, he leaves bequests specifically tailored to help his three daughters and troubled son achieve their dreams, and a special gift for his former wife.",Delacorte,20.0,16.333333333333332,14.0,3,2015,12,5,False,False,False,False,False,False
daniellesteel_prodigalson,PRODIGAL SON,Danielle Steel,,"Twins, one good and one bad, reunite after 20 years when one of them returns to their hometown. But it is no longer clear who the good and who the bad one is.",Delacorte,16.0,10.0,4.0,5,2015,2,28,False,False,False,False,False,False
daniellesteel_propertyofanoblewoman,PROPERTY OF A NOBLEWOMAN,Danielle Steel,,Two New Yorkers searching for the owner of an abandoned safe-deposit box reconstruct the history of a young woman and a love affair at the time of World War II.,Delacorte,9.0,5.0,2.0,3,2016,3,19,False,False,False,True,True,False
daniellesteel_rogue,ROGUE,Danielle Steel,27.0,"A divorced doctor on the verge of marriage to a kind new man faces a quandary when her exasperating ex-husband, a dot-com millionaire, wants her to work with him on a humanitarian project.",Delacorte,13.0,8.333333333333334,4.0,3,2008,6,28,False,False,False,True,False,False
daniellesteel_rushingwaters,RUSHING WATERS,Danielle Steel,,Six people cope with a hurricane in New York City.,Delacorte,18.0,10.4,3.0,5,2016,9,3,False,False,False,False,True,False
daniellesteel_southernlights,SOUTHERN LIGHTS,Danielle Steel,28.0,"When a New York prosecutor’s daughter is threatened, she sends her back to the Charleston world she herself fled.",Delacorte,18.0,13.333333333333334,8.0,3,2009,10,24,False,False,False,False,True,False
daniellesteel_theapartment,THE APARTMENT,Danielle Steel,,Four young women share a Hell’s Kitchen loft.,Delacorte,18.0,11.2,3.0,5,2016,5,7,False,False,False,False,False,False
daniellesteel_theaward,THE AWARD,Danielle Steel,,A Frenchwoman who worked with the Resistance but was accused of collaboration finally has her name cleared.,Delacorte,16.0,9.333333333333334,4.0,3,2016,11,5,False,False,False,False,False,False
daniellesteel_thecast,THE CAST,Danielle Steel,,A magazine columnist meets an array of Hollywood professionals when a producer turns a story about her grandmother into a TV series.,Delacorte,9.0,4.0,1.0,3,2018,5,19,False,False,False,False,False,False
