_id,bestsellers_date,published_date,amazon_product_url,author,description,price,publisher,title,rank,rank_last_week,weeks_on_list,l_author,l_title,book_id
5b4aa4ead3089013507dd068,2015-12-19,2016-01-03,http://www.amazon.com/All-Light-We-Cannot-See/dp/1476746583?tag=NYTBS-20,Anthony Doerr,The lives of a blind French girl and a gadget-obsessed German boy before and during World War II.  ,0,Scribner,ALL THE LIGHT WE CANNOT SEE,2,5,85,anthonydoerr,allthelightwecannotsee,anthonydoerr_allthelightwecannotsee
5b4aa4ead3089013507dd069,2015-12-19,2016-01-03,http://www.amazon.com/See-Me-Nicholas-Sparks/dp/1455520616?tag=NYTBS-20,Nicholas Sparks,A couple in love are threatened by secrets from the past.,0,Grand Central,SEE ME,3,3,10,nicholassparks,seeme,nicholassparks_seeme
5b4aa4ead3089013507dd06a,2015-12-19,2016-01-03,http://www.amazon.com/The-Bazaar-Bad-Dreams-Stories-ebook/dp/B00UDCI1AG?tag=NYTBS-20,Stephen King,"Twenty stories, some never before published.",0,Scribner,THE BAZAAR OF BAD DREAMS,4,4,7,stephenking,thebazaarofbaddreams,stephenking_thebazaarofbaddreams
5b4aa4ead3089013507dd06b,2015-12-19,2016-01-03,http://www.amazon.com/Cross-Justice-Alex-James-Patterson/dp/0316407046?tag=NYTBS-20,James Patterson,"Detective Alex Cross returns to Starksville, N.C., his hometown, for the first time in 35 years, to help a cousin who has been accused of murder.",0,"Little, Brown",CROSS JUSTICE,5,2,4,jamespatterson,crossjustice,jamespatterson_crossjustice
5b4aa4ead3089013507dd06c,2015-12-19,2016-01-03,http://www.amazon.com/The-Girl-Train-A-Novel-ebook/dp/B00L9B7IKE?tag=NYTBS-20,Paula Hawkins,A psychological thriller set in the environs of London.,0,Riverhead,THE GIRL ON THE TRAIN,6,8,49,paulahawkins,thegirlonthetrain,paulahawkins_thegirlonthetrain
5b4aa4ead3089013507dd06d,2015-12-19,2016-01-03,http://www.amazon.com/The-Magic-Strings-Frankie-Presto/dp/0062294415?tag=NYTBS-20,Mitch Albom,A mystical tale of a guitar genius’s journey through 20th-century music.,0,Harper,THE MAGIC STRINGS OF FRANKIE PRESTO,7,9,6,mitchalbom,themagicstringsoffrankiepresto,mitchalbom_themagicstringsoffrankiepresto
5b4aa4ead3089013507dd06e,2015-12-19,2016-01-03,http://www.amazon.com/Guilty-Will-Robie-David-Baldacci/dp/1455586439?tag=NYTBS-20,David Baldacci,The government hit man Will Robie investigates murder charges against his estranged father in their Mississippi hometown.,0,Grand Central,THE GUILTY,8,6,5,davidbaldacci,theguilty,davidbaldacci_theguilty
5b4aa4ead3089013507dd06f,2015-12-19,2016-01-03,http://www.amazon.com/Go-Set-Watchman-A-Novel/dp/0062409859?tag=NYTBS-20,Harper Lee,"In the mid-1950s, a grown-up Jean Louise Finch returns home to find that her adored father is not as perfect as she believed.",0,Harper,GO SET A WATCHMAN,9,11,22,harperlee,gosetawatchman,harperlee_gosetawatchman
5b4aa4ead3089013507dd070,2015-12-19,2016-01-03,http://www.amazon.com/Tom-Clancy-Commander-Chief-Novel/dp/0399176764?tag=NYTBS-20,Mark Greaney,"President Jack Ryan detects a pattern in outbreaks of violence around the world that point to the Russian president, but he must unite the Western allies before he can take action. Clancy died in 2013.",0,Putnam,TOM CLANCY: COMMANDER IN CHIEF,10,7,3,markgreaney,tomclancycommanderinchief,markgreaney_tomclancycommanderinchief
5b4aa4ead3089013507dd071,2015-12-19,2016-01-03,http://www.amazon.com/The-Nightingale-Kristin-Hannah/dp/0312577222?tag=NYTBS-20,Kristin Hannah,"Two sisters in World War II France: one struggling to survive in the countryside, the other joining the Resistance in Paris.",0,St. Martin's,THE NIGHTINGALE,11,13,42,kristinhannah,thenightingale,kristinhannah_thenightingale
5b4aa4ead3089013507dd072,2015-12-19,2016-01-03,http://www.amazon.com/Tricky-Twenty-Two-Stephanie-Plum-Novel-ebook/dp/B00TND3N7C?tag=NYTBS-20,Janet Evanovich,The New Jersey bounty hunter Stephanie Plum pursues a fraternity member arrested for beating up a college dean and investigates a murder.,0,Bantam,TRICKY TWENTY-TWO,12,10,5,janetevanovich,trickytwentytwo,janetevanovich_trickytwentytwo
5b4aa4ead3089013507dd073,2015-12-19,2016-01-03,http://www.amazon.com/Ashley-Bell-Novel-Dean-Koontz-ebook/dp/B00VCZOKM6?tag=NYTBS-20,Dean Koontz,"A young Southern California writer who survived a fatal diagnosis sets out to find a woman she has been told she must save, overcoming many obstacles in the process.",0,Bantam,ASHLEY BELL,13,12,2,deankoontz,ashleybell,deankoontz_ashleybell
5b4aa4ead3089013507dd074,2015-12-19,2016-01-03,http://www.amazon.com/Knight-Seven-Kingdoms-Song-Fire/dp/0345533488?tag=NYTBS-20,George R R Martin,A collection of three official prequels to “A Song of Ice and Fire.”,0,Bantam,A KNIGHT OF THE SEVEN KINGDOMS,14,0,7,georgerrmartin,aknightofthesevenkingdoms,georgerrmartin_aknightofthesevenkingdoms
5b4aa4ead3089013507dd075,2015-12-19,2016-01-03,http://www.amazon.com/The-Girl-Spiders-Web-continuing/dp/0385354282?tag=NYTBS-20,David Lagercrantz,Mikael Blomkvist and Lisbeth Salander are back in this continuation of Stieg Larsson’s Millennium series.,0,Knopf,THE GIRL IN THE SPIDER'S WEB,15,0,10,davidlagercrantz,thegirlinthespidersweb,davidlagercrantz_thegirlinthespidersweb
5b4aa4ead3089013507dd076,2015-12-19,2016-01-03,http://www.amazon.com/The-Crossing-Harry-Bosch-Novel-ebook/dp/B00U6DNZOY?tag=NYTBS-20,Michael Connelly,"The retired detective Harry Bosch reluctantly agrees to help his half brother, a defense attorney.",0,"Little, Brown",THE CROSSING,16,14,7,michaelconnelly,thecrossing,michaelconnelly_thecrossing
5b4aa4ead3089013507dd077,2015-12-19,2016-01-03,http://www.amazon.com/The-Bone-Labyrinth-Sigma-Novels/dp/0062381644?tag=NYTBS-20,James Rollins,"A techno-thriller follows a government think tank's elite military unit as it takes on spies, counterspies and simian hybrids.",0,Morrow,THE BONE LABYRINTH,17,0,0,jamesrollins,thebonelabyrinth,jamesrollins_thebonelabyrinth
5b4aa4ead3089013507dd078,2015-12-19,2016-01-03,http://www.amazon.com/Fates-Furies-Novel-Lauren-Groff/dp/1594634475?tag=NYTBS-20,Lauren Groff,"The story of a marriage, and of the personal tragedies that govern it, is told from each spouse’s perspective, with inspiration from classical themes.",0,Riverhead,FATES AND FURIES,18,0,0,laurengroff,fatesandfuries,laurengroff_fatesandfuries
5b4aa4ead3089013507dd079,2015-12-19,2016-01-03,http://www.amazon.com/Survivor-Mitch-Rapp-Novel-Book-ebook/dp/B00UDCI7RI?tag=NYTBS-20,Vince Flynn and Kyle Mills,"The counterterrorism operative Mitch Rapp must control the damage from a leak of C.I.A. documents. Mills finished the book for Flynn, who died in 2013.",0,Emily Bestler/Atria,THE SURVIVOR,19,0,0,vinceflynnandkylemills,thesurvivor,vinceflynnandkylemills_thesurvivor
5b4aa4ead3089013507dd07a,2015-12-19,2016-01-03,http://www.amazon.com/Avenue-Mysteries-John-Irving/dp/1451664168?tag=NYTBS-20,John Irving,"In Irving’s 14th novel, a Mexican writer on a journey to the Philippines recalls his escape from a humble childhood.",0,Simon & Schuster,AVENUE OF MYSTERIES,20,0,0,johnirving,avenueofmysteries,johnirving_avenueofmysteries
5b4aa4ead3089013507dd07b,2015-12-26,2016-01-10,http://www.amazon.com/Rogue-Lawyer-John-Grisham-ebook/dp/B00UEKRTW8?tag=NYTBS-20,John Grisham,The attorney Sebastian Rudd is a “lone gunman” who hates injustice and the system and defends unpopular clients.,0,Doubleday,ROGUE LAWYER,1,1,10,johngrisham,roguelawyer,johngrisham_roguelawyer
5b4aa4ead3089013507dd07c,2015-12-26,2016-01-10,http://www.amazon.com/Cross-Justice-Alex-James-Patterson/dp/0316407046?tag=NYTBS-20,James Patterson,"Detective Alex Cross returns to Starksville, N.C., his hometown, for the first time in 35 years, to help a cousin who has been accused of murder.",0,"Little, Brown",CROSS JUSTICE,2,5,5,jamespatterson,crossjustice,jamespatterson_crossjustice
5b4aa4ead3089013507dd07d,2015-12-26,2016-01-10,http://www.amazon.com/All-Light-We-Cannot-See/dp/1476746583?tag=NYTBS-20,Anthony Doerr,The lives of a blind French girl and a gadget-obsessed German boy before and during World War II.  ,0,Scribner,ALL THE LIGHT WE CANNOT SEE,3,2,86,anthonydoerr,allthelightwecannotsee,anthonydoerr_allthelightwecannotsee
5b4aa4ead3089013507dd07e,2015-12-26,2016-01-10,http://www.amazon.com/The-Girl-Train-A-Novel-ebook/dp/B00L9B7IKE?tag=NYTBS-20,Paula Hawkins,A psychological thriller set in the environs of London.,0,Riverhead,THE GIRL ON THE TRAIN,4,6,50,paulahawkins,thegirlonthetrain,paulahawkins_thegirlonthetrain
5b4aa4ead3089013507dd07f,2015-12-26,2016-01-10,http://www.amazon.com/See-Me-Nicholas-Sparks/dp/1455520616?tag=NYTBS-20,Nicholas Sparks,A couple in love are threatened by secrets from the past.,0,Grand Central,SEE ME,5,3,11,nicholassparks,seeme,nicholassparks_seeme
5b4aa4ead3089013507dd080,2015-12-26,2016-01-10,http://www.amazon.com/The-Bazaar-Bad-Dreams-Stories-ebook/dp/B00UDCI1AG?tag=NYTBS-20,Stephen King,"Twenty stories, some never before published.",0,Scribner,THE BAZAAR OF BAD DREAMS,6,4,8,stephenking,thebazaarofbaddreams,stephenking_thebazaarofbaddreams
5b4aa4ead3089013507dd081,2015-12-26,2016-01-10,http://www.amazon.com/Go-Set-Watchman-A-Novel/dp/0062409859?tag=NYTBS-20,Harper Lee,"In the mid-1950s, a grown-up Jean Louise Finch returns home to find that her adored father is not as perfect as she believed.",0,Harper,GO SET A WATCHMAN,7,9,23,harperlee,gosetawatchman,harperlee_gosetawatchman
5b4aa4ead3089013507dd082,2015-12-26,2016-01-10,http://www.amazon.com/Guilty-Will-Robie-David-Baldacci/dp/1455586439?tag=NYTBS-20,David Baldacci,The government hit man Will Robie investigates murder charges against his estranged father in their Mississippi hometown.,0,Grand Central,THE GUILTY,8,8,6,davidbaldacci,theguilty,davidbaldacci_theguilty
5b4aa4ead3089013507dd083,2015-12-26,2016-01-10,http://www.amazon.com/The-Magic-Strings-Frankie-Presto/dp/0062294415?tag=NYTBS-20,Mitch Albom,A mystical tale of a guitar genius’s journey through 20th-century music.,0,Harper,THE MAGIC STRINGS OF FRANKIE PRESTO,9,7,7,mitchalbom,themagicstringsoffrankiepresto,mitchalbom_themagicstringsoffrankiepresto
5b4aa4ead3089013507dd084,2015-12-26,2016-01-10,http://www.amazon.com/The-Nightingale-Kristin-Hannah/dp/0312577222?tag=NYTBS-20,Kristin Hannah,"Two sisters in World War II France: one struggling to survive in the countryside, the other joining the Resistance in Paris.",0,St. Martin's,THE NIGHTINGALE,10,11,43,kristinhannah,thenightingale,kristinhannah_thenightingale
5b4aa4ead3089013507dd085,2015-12-26,2016-01-10,http://www.amazon.com/Tom-Clancy-Commander-Chief-Novel/dp/0399176764?tag=NYTBS-20,Mark Greaney,"President Jack Ryan detects a pattern in outbreaks of violence around the world that point to the Russian president, but he must unite the Western allies before he can take action. Clancy died in 2013.",0,Putnam,TOM CLANCY: COMMANDER IN CHIEF,11,10,4,markgreaney,tomclancycommanderinchief,markgreaney_tomclancycommanderinchief
5b4aa4ead3089013507dd086,2015-12-26,2016-01-10,http://www.amazon.com/Tricky-Twenty-Two-Stephanie-Plum-Novel-ebook/dp/B00TND3N7C?tag=NYTBS-20,Janet Evanovich,The New Jersey bounty hunter Stephanie Plum pursues a fraternity member arrested for beating up a college dean and investigates a murder.,0,Bantam,TRICKY TWENTY-TWO,12,12,6,janetevanovich,trickytwentytwo,janetevanovich_trickytwentytwo
5b4aa4ead3089013507dd087,2015-12-26,2016-01-10,http://www.amazon.com/Ashley-Bell-Novel-Dean-Koontz-ebook/dp/B00VCZOKM6?tag=NYTBS-20,Dean Koontz,"A young Southern California writer who survived a fatal diagnosis sets out to find a woman she has been told she must save, overcoming many obstacles in the process.",0,Bantam,ASHLEY BELL,13,13,3,deankoontz,ashleybell,deankoontz_ashleybell
5b4aa4ead3089013507dd088,2015-12-26,2016-01-10,http://www.amazon.com/The-Girl-Spiders-Web-continuing/dp/0385354282?tag=NYTBS-20,David Lagercrantz,Mikael Blomkvist and Lisbeth Salander are back in this continuation of Stieg Larsson’s Millennium series.,0,Knopf,THE GIRL IN THE SPIDER'S WEB,14,15,11,davidlagercrantz,thegirlinthespidersweb,davidlagercrantz_thegirlinthespidersweb
5b4aa4ead3089013507dd089,2015-12-26,2016-01-10,http://www.amazon.com/Knight-Seven-Kingdoms-Song-Fire/dp/0345533488?tag=NYTBS-20,George R R Martin,A collection of three official prequels to “A Song of Ice and Fire.”,0,Bantam,A KNIGHT OF THE SEVEN KINGDOMS,15,14,8,georgerrmartin,aknightofthesevenkingdoms,georgerrmartin_aknightofthesevenkingdoms
5b4aa4ead3089013507dd08a,2015-12-26,2016-01-10,http://www.amazon.com/The-Crossing-Harry-Bosch-Novel-ebook/dp/B00U6DNZOY?tag=NYTBS-20,Michael Connelly,"The retired detective Harry Bosch reluctantly agrees to help his half brother, a defense attorney.",0,"Little, Brown",THE CROSSING,16,0,0,michaelconnelly,thecrossing,michaelconnelly_thecrossing
5b4aa4ead3089013507dd08b,2015-12-26,2016-01-10,http://www.amazon.com/Fates-Furies-Novel-Lauren-Groff/dp/1594634475?tag=NYTBS-20,Lauren Groff,"The story of a marriage, and of the personal tragedies that govern it, is told from each spouse’s perspective, with inspiration from classical themes.",0,Riverhead,FATES AND FURIES,17,0,0,laurengroff,fatesandfuries,laurengroff_fatesandfuries
5b4aa4ead3089013507dd08c,2015-12-26,2016-01-10,http://www.amazon.com/Aftermath-Star-Journey-Force-Awakens/dp/034551162X?tag=NYTBS-20,Chuck Wendig,The Imperial elite haven’t reckoned on the former rebel fighter Norra Wexley.,0,Del Rey,STAR WARS: AFTERMATH,18,0,0,chuckwendig,starwarsaftermath,chuckwendig_starwarsaftermath
5b4aa4ead3089013507dd08d,2015-12-26,2016-01-10,http://www.amazon.com/Survivor-Mitch-Rapp-Novel-Book-ebook/dp/B00UDCI7RI?tag=NYTBS-20,Vince Flynn and Kyle Mills,"The counterterrorism operative Mitch Rapp must control the damage from a leak of C.I.A. documents. Mills finished the book for Flynn, who died in 2013.",0,Emily Bestler/Atria,THE SURVIVOR,19,0,0,vinceflynnandkylemills,thesurvivor,vinceflynnandkylemills_thesurvivor
5b4aa4ead3089013507dd08e,2015-12-26,2016-01-10,http://www.amazon.com/Precious-Gifts-Novel-Danielle-Steel/dp/0345531035?tag=NYTBS-20,Danielle Steel,"When a wealthy, charming man who has been an absent father dies, he leaves bequests tailored to help his three daughters and troubled son achieve their dreams, and a special gift for his former wife.",0,Delacorte,PRECIOUS GIFTS,20,0,0,daniellesteel,preciousgifts,daniellesteel_preciousgifts
5b4aa4ead3089013507dd08f,2016-01-02,2016-01-17,http://www.amazon.com/All-Light-We-Cannot-See/dp/1476746583?tag=NYTBS-20,Anthony Doerr,The lives of a blind French girl and a gadget-obsessed German boy before and during World War II.  ,0,Scribner,ALL THE LIGHT WE CANNOT SEE,1,3,87,anthonydoerr,allthelightwecannotsee,anthonydoerr_allthelightwecannotsee
5b4aa4ead3089013507dd090,2016-01-02,2016-01-17,http://www.amazon.com/The-Girl-Train-A-Novel-ebook/dp/B00L9B7IKE?tag=NYTBS-20,Paula Hawkins,A psychological thriller set in the environs of London.,0,Riverhead,THE GIRL ON THE TRAIN,2,4,51,paulahawkins,thegirlonthetrain,paulahawkins_thegirlonthetrain
5b4aa4ead3089013507dd091,2016-01-02,2016-01-17,http://www.amazon.com/Rogue-Lawyer-John-Grisham-ebook/dp/B00UEKRTW8?tag=NYTBS-20,John Grisham,The attorney Sebastian Rudd is a “lone gunman” who hates injustice and the system and defends unpopular clients.,0,Doubleday,ROGUE LAWYER,3,1,11,johngrisham,roguelawyer,johngrisham_roguelawyer
5b4aa4ead3089013507dd092,2016-01-02,2016-01-17,http://www.amazon.com/See-Me-Nicholas-Sparks/dp/1455520616?tag=NYTBS-20,Nicholas Sparks,A couple in love are threatened by secrets from the past.,0,Grand Central,SEE ME,4,5,12,nicholassparks,seeme,nicholassparks_seeme
5b4aa4ead3089013507dd093,2016-01-02,2016-01-17,http://www.amazon.com/The-Bazaar-Bad-Dreams-Stories-ebook/dp/B00UDCI1AG?tag=NYTBS-20,Stephen King,"Twenty stories, some never before published.",0,Scribner,THE BAZAAR OF BAD DREAMS,5,6,9,stephenking,thebazaarofbaddreams,stephenking_thebazaarofbaddreams
5b4aa4ead3089013507dd094,2016-01-02,2016-01-17,http://www.amazon.com/The-Nightingale-Kristin-Hannah/dp/0312577222?tag=NYTBS-20,Kristin Hannah,"Two sisters in World War II France: one struggling to survive in the countryside, the other joining the Resistance in Paris.",0,St. Martin's,THE NIGHTINGALE,6,10,44,kristinhannah,thenightingale,kristinhannah_thenightingale
5b4aa4ead3089013507dd095,2016-01-02,2016-01-17,http://www.amazon.com/Cross-Justice-Alex-James-Patterson/dp/0316407046?tag=NYTBS-20,James Patterson,"Detective Alex Cross returns to Starksville, N.C., his hometown, for the first time in 35 years, to help a cousin who has been accused of murder.",0,"Little, Brown",CROSS JUSTICE,7,2,6,jamespatterson,crossjustice,jamespatterson_crossjustice
5b4aa4ead3089013507dd096,2016-01-02,2016-01-17,http://www.amazon.com/Guilty-Will-Robie-David-Baldacci/dp/1455586439?tag=NYTBS-20,David Baldacci,The government hit man Will Robie investigates murder charges against his estranged father in their Mississippi hometown.,0,Grand Central,THE GUILTY,8,8,7,davidbaldacci,theguilty,davidbaldacci_theguilty
5b4aa4ead3089013507dd097,2016-01-02,2016-01-17,http://www.amazon.com/Go-Set-Watchman-A-Novel/dp/0062409859?tag=NYTBS-20,Harper Lee,"In the mid-1950s, a grown-up Jean Louise Finch returns home to find that her adored father is not as perfect as she believed.",0,Harper,GO SET A WATCHMAN,9,7,24,harperlee,gosetawatchman,harperlee_gosetawatchman
5b4aa4ead3089013507dd098,2016-01-02,2016-01-17,http://www.amazon.com/The-Magic-Strings-Frankie-Presto/dp/0062294415?tag=NYTBS-20,Mitch Albom,A mystical tale of a guitar genius’s journey through 20th-century music.,0,Harper,THE MAGIC STRINGS OF FRANKIE PRESTO,10,9,8,mitchalbom,themagicstringsoffrankiepresto,mitchalbom_themagicstringsoffrankiepresto
5b4aa4ead3089013507dd099,2016-01-02,2016-01-17,http://www.amazon.com/Tom-Clancy-Commander-Chief-Novel/dp/0399176764?tag=NYTBS-20,Mark Greaney,"President Jack Ryan detects a pattern in outbreaks of violence around the world that point to the Russian president, but he must unite the Western allies before he can take action. Clancy died in 2013.",0,Putnam,TOM CLANCY: COMMANDER IN CHIEF,11,11,5,markgreaney,tomclancycommanderinchief,markgreaney_tomclancycommanderinchief
5b4aa4ead3089013507dd09a,2016-01-02,2016-01-17,http://www.amazon.com/Tricky-Twenty-Two-Stephanie-Plum-Novel-ebook/dp/B00TND3N7C?tag=NYTBS-20,Janet Evanovich,The New Jersey bounty hunter Stephanie Plum pursues a fraternity member arrested for beating up a college dean and investigates a murder.,0,Bantam,TRICKY TWENTY-TWO,12,12,7,janetevanovich,trickytwentytwo,janetevanovich_trickytwentytwo
5b4aa4ead3089013507dd09b,2016-01-02,2016-01-17,http://www.amazon.com/Ashley-Bell-Novel-Dean-Koontz-ebook/dp/B00VCZOKM6?tag=NYTBS-20,Dean Koontz,"A young Southern California writer who survived a fatal diagnosis sets out to find a woman she has been told she must save, overcoming many obstacles in the process.",0,Bantam,ASHLEY BELL,13,13,4,deankoontz,ashleybell,deankoontz_ashleybell
5b4aa4ead3089013507dd09c,2016-01-02,2016-01-17,http://www.amazon.com/Fates-Furies-Novel-Lauren-Groff/dp/1594634475?tag=NYTBS-20,Lauren Groff,A marriage viewed from two perspectives.,0,Riverhead,FATES AND FURIES,14,0,4,laurengroff,fatesandfuries,laurengroff_fatesandfuries
5b4aa4ead3089013507dd09d,2016-01-02,2016-01-17,http://www.amazon.com/The-Girl-Spiders-Web-continuing/dp/0385354282?tag=NYTBS-20,David Lagercrantz,Mikael Blomkvist and Lisbeth Salander are back in this continuation of Stieg Larsson’s Millennium series.,0,Knopf,THE GIRL IN THE SPIDER'S WEB,15,14,12,davidlagercrantz,thegirlinthespidersweb,davidlagercrantz_thegirlinthespidersweb
5b4aa4ead3089013507dd09e,2016-01-02,2016-01-17,http://www.amazon.com/Knight-Seven-Kingdoms-Song-Fire/dp/0345533488?tag=NYTBS-20,George R R Martin,A collection of three official prequels to “A Song of Ice and Fire.”,0,Bantam,A KNIGHT OF THE SEVEN KINGDOMS,16,15,9,georgerrmartin,aknightofthesevenkingdoms,georgerrmartin_aknightofthesevenkingdoms
5b4aa4ead3089013507dd09f,2016-01-02,2016-01-17,http://www.amazon.com/The-Crossing-Harry-Bosch-Novel-ebook/dp/B00U6DNZOY?tag=NYTBS-20,Michael Connelly,"The retired detective Harry Bosch reluctantly agrees to help his half brother, a defense attorney.",0,"Little, Brown",THE CROSSING,17,0,0,michaelconnelly,thecrossing,michaelconnelly_thecrossing
5b4aa4ead3089013507dd0a0,2016-01-02,2016-01-17,http://www.amazon.com/The-Japanese-Lover-A-Novel-ebook/dp/B00URY5CE8?tag=NYTBS-20,Isabel Allende,"A young refugee from the Nazis and the son of her family’s Japanese gardener must hide their love, although it lasts a lifetime.",0,Atria,THE JAPANESE LOVER,18,0,0,isabelallende,thejapaneselover,isabelallende_thejapaneselover
5b4aa4ead3089013507dd0a1,2016-01-02,2016-01-17,http://www.amazon.com/A-Little-Life-Hanya-Yanagihara/dp/0804172706?tag=NYTBS-20,Hanya Yanagihara,"Four college friends, one with a traumatic past, move to New York seeking fame and fortune.",0,Doubleday,A LITTLE LIFE,19,0,0,hanyayanagihara,alittlelife,hanyayanagihara_alittlelife
5b4aa4ead3089013507dd0a2,2016-01-02,2016-01-17,http://www.amazon.com/After-Alice-Novel-Gregory-Maguire/dp/0060548959?tag=NYTBS-20,Gregory Maguire,,0,Morrow,AFTER ALICE,20,0,0,gregorymaguire,afteralice,gregorymaguire_afteralice
5b4aa4ead3089013507dd0a3,2016-01-09,2016-01-24,http://www.amazon.com/The-Force-Awakens-Star-Wars/dp/1101965495?tag=NYTBS-20,Alan Dean Foster,"Three decades after the defeat of the Galactic Empire, a new threat arises; an adaptation of the screenplay of the new “Star Wars” movie.",0,Del Rey,THE FORCE AWAKENS,1,0,1,alandeanfoster,theforceawakens,alandeanfoster_theforceawakens
5b4aa4ead3089013507dd0a4,2016-01-09,2016-01-24,http://www.amazon.com/The-Girl-Train-A-Novel-ebook/dp/B00L9B7IKE?tag=NYTBS-20,Paula Hawkins,A psychological thriller set in the environs of London.,0,Riverhead,THE GIRL ON THE TRAIN,2,2,52,paulahawkins,thegirlonthetrain,paulahawkins_thegirlonthetrain
5b4aa4ead3089013507dd0a5,2016-01-09,2016-01-24,http://www.amazon.com/All-Light-We-Cannot-See/dp/1476746583?tag=NYTBS-20,Anthony Doerr,The lives of a blind French girl and a gadget-obsessed German boy before and during World War II.  ,0,Scribner,ALL THE LIGHT WE CANNOT SEE,3,1,88,anthonydoerr,allthelightwecannotsee,anthonydoerr_allthelightwecannotsee
5b4aa4ead3089013507dd0a6,2016-01-09,2016-01-24,http://www.amazon.com/Rogue-Lawyer-John-Grisham-ebook/dp/B00UEKRTW8?tag=NYTBS-20,John Grisham,The attorney Sebastian Rudd is a “lone gunman” who hates injustice and the system and defends unpopular clients.,0,Doubleday,ROGUE LAWYER,4,3,12,johngrisham,roguelawyer,johngrisham_roguelawyer
5b4aa4ead3089013507dd0a7,2016-01-09,2016-01-24,http://www.amazon.com/The-Nightingale-Kristin-Hannah/dp/0312577222?tag=NYTBS-20,Kristin Hannah,"Two sisters in World War II France: one struggling to survive in the countryside, the other joining the Resistance in Paris.",0,St. Martin's,THE NIGHTINGALE,5,6,45,kristinhannah,thenightingale,kristinhannah_thenightingale
5b4aa4ead3089013507dd0a8,2016-01-09,2016-01-24,http://www.amazon.com/See-Me-Nicholas-Sparks/dp/1455520616?tag=NYTBS-20,Nicholas Sparks,A couple in love are threatened by secrets from the past.,0,Grand Central,SEE ME,6,4,13,nicholassparks,seeme,nicholassparks_seeme
5b4aa4ead3089013507dd0a9,2016-01-09,2016-01-24,http://www.amazon.com/Cross-Justice-Alex-James-Patterson/dp/0316407046?tag=NYTBS-20,James Patterson,"Detective Alex Cross returns to Starksville, N.C., his hometown, for the first time in 35 years, to help a cousin who has been accused of murder.",0,"Little, Brown",CROSS JUSTICE,7,7,7,jamespatterson,crossjustice,jamespatterson_crossjustice
5b4aa4ead3089013507dd0aa,2016-01-09,2016-01-24,http://www.amazon.com/The-Bazaar-Bad-Dreams-Stories-ebook/dp/B00UDCI1AG?tag=NYTBS-20,Stephen King,"Twenty stories, some never before published.",0,Scribner,THE BAZAAR OF BAD DREAMS,8,5,10,stephenking,thebazaarofbaddreams,stephenking_thebazaarofbaddreams
5b4aa4ead3089013507dd0ab,2016-01-09,2016-01-24,http://www.amazon.com/Go-Set-Watchman-A-Novel/dp/0062409859?tag=NYTBS-20,Harper Lee,"In the mid-1950s, a grown-up Jean Louise Finch returns home to find that her adored father is not as perfect as she believed.",0,Harper,GO SET A WATCHMAN,9,9,25,harperlee,gosetawatchman,harperlee_gosetawatchman
5b4aa4ead3089013507dd0ac,2016-01-09,2016-01-24,http://www.amazon.com/Fates-Furies-Novel-Lauren-Groff/dp/1594634475?tag=NYTBS-20,Lauren Groff,A marriage viewed from two perspectives.,0,Riverhead,FATES AND FURIES,10,14,5,laurengroff,fatesandfuries,laurengroff_fatesandfuries
5b4aa4ead3089013507dd0ad,2016-01-09,2016-01-24,http://www.amazon.com/The-Guest-Room-A-Novel-ebook/dp/B00VZZ07GG?tag=NYTBS-20,Chris Bohjalian,"A Westchester man’s life is upended when he hosts a bachelor party for his brother, at which the strippers, who turn out to be Russian sex slaves, kill their pimps.",0,Doubleday,THE GUEST ROOM,11,0,1,chrisbohjalian,theguestroom,chrisbohjalian_theguestroom
5b4aa4ead3089013507dd0ae,2016-01-09,2016-01-24,http://www.amazon.com/The-Magic-Strings-Frankie-Presto/dp/0062294415?tag=NYTBS-20,Mitch Albom,A mystical tale of a guitar genius’s journey through 20th-century music.,0,Harper,THE MAGIC STRINGS OF FRANKIE PRESTO,12,10,9,mitchalbom,themagicstringsoffrankiepresto,mitchalbom_themagicstringsoffrankiepresto
5b4aa4ead3089013507dd0af,2016-01-09,2016-01-24,http://www.amazon.com/Guilty-Will-Robie-David-Baldacci/dp/1455586439?tag=NYTBS-20,David Baldacci,The government hit man Will Robie investigates murder charges against his estranged father in their Mississippi hometown.,0,Grand Central,THE GUILTY,13,8,8,davidbaldacci,theguilty,davidbaldacci_theguilty
5b4aa4ead3089013507dd0b0,2016-01-09,2016-01-24,http://www.amazon.com/Knight-Seven-Kingdoms-Song-Fire/dp/0345533488?tag=NYTBS-20,George R R Martin,A collection of three official prequels to “A Song of Ice and Fire.”,0,Bantam,A KNIGHT OF THE SEVEN KINGDOMS,14,16,10,georgerrmartin,aknightofthesevenkingdoms,georgerrmartin_aknightofthesevenkingdoms
5b4aa4ead3089013507dd0b1,2016-01-09,2016-01-24,http://www.amazon.com/Ashley-Bell-Novel-Dean-Koontz-ebook/dp/B00VCZOKM6?tag=NYTBS-20,Dean Koontz,"A young Southern California writer who survived a fatal diagnosis sets out to find a woman she has been told she must save, overcoming many obstacles in the process.",0,Bantam,ASHLEY BELL,15,13,5,deankoontz,ashleybell,deankoontz_ashleybell
